step,train_loss,val_loss,train_acc,val_acc,in_context_acc
0,0.6931473612785339,0.6476051211357117,0.5329999923706055,1.0,1.0
1,0.6654272079467773,0.6476051211357117,0.9959999918937683,1.0,1.0
2,0.6401506066322327,0.6476051211357117,0.9959999918937683,1.0,1.0
3,0.615890383720398,0.6476051211357117,0.9980000257492065,1.0,1.0
4,0.5942237973213196,0.6476051211357117,0.9980000257492065,1.0,1.0
5,0.5715965628623962,0.6476051211357117,1.0,1.0,1.0
6,0.5520596504211426,0.6476051211357117,0.9980000257492065,1.0,1.0
7,0.532880425453186,0.6476051211357117,0.9990000128746033,1.0,1.0
8,0.5136727094650269,0.6476051211357117,1.0,1.0,1.0
9,0.49545198678970337,0.6476051211357117,0.9959999918937683,1.0,1.0
10,0.48252373933792114,0.6476051211357117,0.9990000128746033,1.0,1.0
11,0.4669554531574249,0.6476051211357117,0.9980000257492065,1.0,1.0
12,0.4525526165962219,0.6476051211357117,0.996999979019165,1.0,1.0
13,0.4415488839149475,0.6476051211357117,0.9990000128746033,1.0,1.0
14,0.4244900047779083,0.6476051211357117,1.0,1.0,1.0
15,0.4160969853401184,0.6476051211357117,0.9990000128746033,1.0,1.0
16,0.40382540225982666,0.6476051211357117,0.996999979019165,1.0,1.0
17,0.3932889401912689,0.6476051211357117,0.9990000128746033,1.0,1.0
18,0.37903574109077454,0.6476051211357117,0.9990000128746033,1.0,1.0
19,0.3699244260787964,0.6476051211357117,0.9980000257492065,1.0,1.0
20,0.3613049387931824,0.6476051211357117,0.9990000128746033,1.0,1.0
21,0.3522779047489166,0.6476051211357117,1.0,1.0,1.0
22,0.34493374824523926,0.6476051211357117,0.9980000257492065,1.0,1.0
23,0.33142387866973877,0.6476051211357117,0.9990000128746033,1.0,1.0
24,0.3258344829082489,0.6476051211357117,0.9990000128746033,1.0,1.0
25,0.320193350315094,0.6476051211357117,0.9980000257492065,1.0,1.0
26,0.3146674633026123,0.6476051211357117,0.9980000257492065,1.0,1.0
27,0.31089097261428833,0.6476051211357117,0.9980000257492065,1.0,1.0
28,0.296845406293869,0.6476051211357117,0.9990000128746033,1.0,1.0
29,0.29853659868240356,0.6476051211357117,0.996999979019165,1.0,1.0
30,0.2864486277103424,0.6476051211357117,0.9990000128746033,1.0,1.0
31,0.2839500904083252,0.6476051211357117,0.996999979019165,1.0,1.0
32,0.28271108865737915,0.6476051211357117,0.996999979019165,1.0,1.0
33,0.2739012539386749,0.6476051211357117,0.9950000047683716,1.0,1.0
34,0.2705201506614685,0.6476051211357117,0.996999979019165,1.0,1.0
35,0.2629561722278595,0.6476051211357117,1.0,1.0,1.0
36,0.2568175494670868,0.6476051211357117,1.0,1.0,1.0
37,0.25697559118270874,0.6476051211357117,0.9990000128746033,1.0,1.0
38,0.25476521253585815,0.6476051211357117,0.9990000128746033,1.0,1.0
39,0.24479852616786957,0.6476051211357117,0.9990000128746033,1.0,1.0
40,0.2426469773054123,0.6476051211357117,0.996999979019165,1.0,1.0
41,0.23968234658241272,0.6476051211357117,0.9990000128746033,1.0,1.0
42,0.2368745505809784,0.6476051211357117,0.9959999918937683,1.0,1.0
43,0.22666724026203156,0.6476051211357117,0.996999979019165,1.0,1.0
44,0.2280873954296112,0.6476051211357117,1.0,1.0,1.0
45,0.21935544908046722,0.6476051211357117,0.9990000128746033,1.0,1.0
46,0.21956390142440796,0.6476051211357117,0.9980000257492065,1.0,1.0
47,0.21421386301517487,0.6476051211357117,0.9990000128746033,1.0,1.0
48,0.21438458561897278,0.6476051211357117,1.0,1.0,1.0
49,0.21302303671836853,0.6476051211357117,0.9980000257492065,1.0,1.0
50,0.2157517969608307,0.07051435858011246,0.9959999918937683,1.0,1.0
51,0.20688509941101074,0.07051435858011246,0.9990000128746033,1.0,1.0
