step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931472420692444,0.527999997138977,0.9987999796867371,0.024558760225772858,0.9919999837875366,1.4040157794952393,88.66192180086412,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
1,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.5542290210723877,124.91943667502262,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
2,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.343505859375,159.9125315671553,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
3,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.45950889587402344,178.26494898693855,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
4,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.31838202476501465,200.01338285345173,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
5,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.2674698829650879,221.06007682958668,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
6,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.18426513671875,244.59816961389515,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
7,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3754119873046875,252.97518326856314,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
8,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.38158416748046875,259.3893143031356,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
9,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.43368029594421387,261.9954223959592,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
10,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.42348599433898926,264.67580453111594,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
11,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3741278648376465,269.3289328292411,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
12,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.33557701110839844,275.1741634054114,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
13,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.32488203048706055,280.87516339669196,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
14,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3314502239227295,285.6929976567516,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
15,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.2319929599761963,294.3142282581036,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
16,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.2314910888671875,302.3908939007116,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
17,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,1.0896241664886475,275.44574158883125,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
18,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.5603821277618408,271.6937789354756,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
19,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.32108092308044434,275.8460309330286,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
20,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.36647820472717285,278.3325360063657,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
21,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.35121607780456543,281.1078827675359,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
22,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3958578109741211,282.3078306683609,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
23,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.30007076263427734,286.1446508507138,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
24,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.7121636867523193,279.1009453982371,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
25,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.4361560344696045,278.97717135256903,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
26,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.29431819915771484,282.5557882856377,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
27,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.47328615188598633,281.84729514845196,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
28,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,2.563253164291382,241.91899245904534,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
29,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,1.6569981575012207,222.2891549918731,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
30,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3817260265350342,224.5812314589775,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
31,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.43003416061401367,226.182029228565,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
32,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.6172530651092529,225.19703190081208,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
33,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.5973019599914551,224.2417493646913,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
34,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.5759007930755615,221.3148420262148,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
35,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3228280544281006,223.97599551971302,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
36,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.2591071128845215,227.25905084679601,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
37,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.22324013710021973,230.86275576743378,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
38,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,1.2384300231933594,223.4745266029432,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
39,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.4033539295196533,224.9605733412122,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
40,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.44382214546203613,225.99306604270043,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
41,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.5263869762420654,226.24988413991218,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
42,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.619204044342041,225.61027947147448,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
43,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3254060745239258,227.7431309230938,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
44,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3125138282775879,229.94149800030087,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
45,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.31087589263916016,232.096921723166,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
46,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.4064972400665283,233.31079209321896,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
47,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.24753594398498535,235.95092996406876,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
48,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.40041422843933105,237.12687731625752,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
49,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3259270191192627,238.94786154999358,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
50,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.38431477546691895,240.19479693857159,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
51,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.3860290050506592,241.3911566201532,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
52,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.2644622325897217,243.6352292966515,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
53,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.922774076461792,239.14284482738015,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
54,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.38253116607666016,240.28807396740595,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
55,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.6078550815582275,239.49146460546115,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
56,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,3.4923861026763916,217.5430365824782,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
57,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,3.0540921688079834,198.90733275759166,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
58,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.7145280838012695,198.3752973650196,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
59,0.0,1.0,0.9987999796867371,0.024558760225772858,0.9919999837875366,0.600682258605957,198.4884560622294,d1000_B125_R7_20251031_174239,2025-10-31 17:44:33,1000,40,125,193.64916731037084
