step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931473016738892,0.5,1.0,0.0037406673654913902,1.0,0.22813081741333008,3471.829334790171,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
1,0.0,1.0,1.0,0.0037406673654913902,1.0,0.14548301696777344,4253.283754158446,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
2,0.0,1.0,1.0,0.0037406673654913902,1.0,0.12760186195373535,4761.657471787417,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
3,0.0,1.0,1.0,0.0037406673654913902,1.0,0.14028191566467285,4964.734621527827,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
4,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17454004287719727,4882.412975754128,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
5,0.0,1.0,1.0,0.0037406673654913902,1.0,0.20754599571228027,4673.80200601037,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
6,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17962217330932617,4640.332787538169,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
7,0.0,1.0,1.0,0.0037406673654913902,1.0,0.23575401306152344,4435.871879064095,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
8,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17550206184387207,4448.613304598061,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
9,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17090082168579102,4470.050223139945,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
10,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17735505104064941,4473.1787368771875,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
11,0.0,1.0,1.0,0.0037406673654913902,1.0,0.32253527641296387,4192.068230277186,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
12,0.0,1.0,1.0,0.0037406673654913902,1.0,0.17751288414001465,4213.849780134006,d800_B800_R7_20251031_174106,2025-10-31 17:43:23,800,40,800,141.4213562373095
