step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931473016738892,0.49166667461395264,1.0,0.008325044065713882,1.0,0.12521791458129883,4513.482432699033,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
1,0.0,1.0,1.0,0.008325044065713882,1.0,0.14525794982910156,4308.906551241178,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
2,0.0,1.0,1.0,0.008325044065713882,1.0,0.15039801597595215,4194.544021130098,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
3,0.0,1.0,1.0,0.008325044065713882,1.0,0.1100471019744873,4439.248801031939,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
4,0.0,1.0,1.0,0.008325044065713882,1.0,0.1609799861907959,4272.46446492127,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
5,0.0,1.0,1.0,0.008325044065713882,1.0,0.11630797386169434,4397.203168654987,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
6,0.0,1.0,1.0,0.008325044065713882,1.0,0.1201791763305664,4470.986757399011,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
7,0.0,1.0,1.0,0.008325044065713882,1.0,0.10523009300231934,4593.991815879421,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
8,0.0,1.0,1.0,0.008325044065713882,1.0,0.09370708465576172,4742.149616166142,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
9,0.0,1.0,1.0,0.008325044065713882,1.0,0.1252880096435547,4745.960172580205,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
10,0.0,1.0,1.0,0.008325044065713882,1.0,0.2231731414794922,4436.51556740233,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
11,0.0,1.0,1.0,0.008325044065713882,1.0,0.15976572036743164,4369.743117062392,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
12,0.0,1.0,1.0,0.008325044065713882,1.0,0.203477144241333,4212.95496769094,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
13,0.0,1.0,1.0,0.008325044065713882,1.0,0.2029120922088623,4088.5478685960925,d600_B600_R6_20251031_174106,2025-10-31 17:43:05,600,40,600,122.4744871391589
