step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931471228599548,0.4699999988079071,0.9987499713897705,0.17108309268951416,1.0,0.08254003524780273,1188.1409802444095,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
1,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.0172269344329834,1967.148099944892,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
2,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.013468265533447266,2600.102905531482,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
3,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.014717817306518555,3066.1629868432838,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
4,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.011114120483398438,3527.4353013997707,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
5,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.012766838073730469,3875.3438263705702,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
6,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.016820907592773438,4073.3657702803757,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
7,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.012784004211425781,4329.095809395284,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
8,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.023293018341064453,4321.915766189694,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
9,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03371906280517578,4130.247984015898,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
10,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03743267059326172,3929.819970835548,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
11,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.037589073181152344,3776.8148828497847,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
12,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03930997848510742,3637.1560437771864,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
13,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03784513473510742,3538.737678954968,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
14,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.025786876678466797,3557.2583221429077,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
15,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.014919042587280273,3663.0876131941072,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
16,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.014465093612670898,3766.00907921736,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
17,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.04912424087524414,3592.031987759087,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
18,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.10214400291442871,3148.467581067579,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
19,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.05155301094055176,3048.9948278431416,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
20,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.026810884475708008,3075.01259430015,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
21,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.02555108070373535,3104.581708560297,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
22,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.034440040588378906,3094.499899596912,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
23,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03833293914794922,3069.2930124493473,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
24,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.03162407875061035,3072.3252344291136,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
25,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.08411598205566406,2895.254520420945,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
26,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.02753901481628418,2916.51578396509,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
27,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.07047605514526367,2810.037417552416,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
28,0.0,1.0,0.9987499713897705,0.17108309268951416,1.0,0.05710196495056152,2752.0907640386595,d100_B100_R3_20251031_174106,2025-10-31 17:41:30,100,40,100,50.0
