step,train_loss,val_loss,train_acc,val_acc,in_context_acc
0,0.6931473612785339,0.6872499585151672,0.503000020980835,0.9599999785423279,0.9815999865531921
1,0.6896069049835205,0.6872499585151672,0.9120000004768372,0.9599999785423279,0.9815999865531921
2,0.6861138939857483,0.6872499585151672,0.9589999914169312,0.9599999785423279,0.9815999865531921
3,0.6825873851776123,0.6872499585151672,0.9829999804496765,0.9599999785423279,0.9815999865531921
4,0.6794212460517883,0.6872499585151672,0.9869999885559082,0.9599999785423279,0.9815999865531921
5,0.6751013398170471,0.6872499585151672,0.9980000257492065,0.9599999785423279,0.9815999865531921
6,0.6718735098838806,0.6872499585151672,0.996999979019165,0.9599999785423279,0.9815999865531921
7,0.6685870289802551,0.6872499585151672,0.9950000047683716,0.9599999785423279,0.9815999865531921
8,0.6649859547615051,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
9,0.6612972617149353,0.6872499585151672,0.9950000047683716,0.9599999785423279,0.9815999865531921
10,0.6581109762191772,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
11,0.6555513143539429,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
12,0.6518277525901794,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
13,0.6482393741607666,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
14,0.6443823575973511,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
15,0.6416054964065552,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
16,0.6380312442779541,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
17,0.6348874568939209,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
18,0.6313106417655945,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
19,0.6274468898773193,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
20,0.6260886192321777,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
21,0.6222251057624817,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
22,0.6205487251281738,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
23,0.6164491176605225,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
24,0.6143214702606201,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
25,0.6104089617729187,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
26,0.6069349646568298,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
27,0.6047267913818359,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
28,0.6029918789863586,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
29,0.5982962846755981,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
30,0.5966373085975647,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
31,0.5943459272384644,0.6872499585151672,0.9980000257492065,0.9599999785423279,0.9815999865531921
32,0.5917076468467712,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
33,0.5876842141151428,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
34,0.5852299332618713,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
35,0.5824094414710999,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
36,0.5793847441673279,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
37,0.574846088886261,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
38,0.5740013718605042,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
39,0.5696941018104553,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
40,0.5683517456054688,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
41,0.5657098293304443,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
42,0.5656870603561401,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
43,0.5597901344299316,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
44,0.5568121075630188,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
45,0.5555301308631897,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
46,0.5543469190597534,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
47,0.5528934597969055,0.6872499585151672,0.9990000128746033,0.9599999785423279,0.9815999865531921
48,0.5503950119018555,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
49,0.546088457107544,0.6872499585151672,1.0,0.9599999785423279,0.9815999865531921
50,0.543742299079895,0.45030567049980164,1.0,1.0,1.0
