step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931471824645996,0.4000000059604645,0.9325000047683716,0.4572348594665527,1.0,0.0347981452941894,283.6730083797182,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
1,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0036647319793701,510.0729057090217,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
2,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0007030963897705,746.6229951759617,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
3,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.000756025314331,974.326250196001,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
4,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0010387897491455,1186.3195646517102,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
5,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0011100769042968,1379.0928370624888,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
6,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0012180805206298,1562.041285379868,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
7,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004200935363769,1764.2863076866452,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
8,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0003738403320312,1966.008322613238,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
9,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004878044128417,2157.319644896154,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
10,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0003731250762939,2351.0193432665455,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
11,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0010418891906738,2505.4831098234818,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
12,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0003390312194824,2692.4135751566537,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
13,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0002908706665039,2879.17782964285,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
14,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0007481575012207,3034.8497638767626,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
15,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0009732246398925,3154.3235316236746,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
16,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0005960464477539,3306.813588405797,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
17,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0006411075592041,3446.9639220914414,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
18,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004441738128662,3599.7730598970097,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
19,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0007438659667968,3730.641251995713,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
20,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0007321834564208,3860.651767046974,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
21,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0008599758148193,3968.616022467754,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
22,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0009069442749023,4075.408390013096,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
23,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0006999969482421,4195.44026507179,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
24,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0008790493011474,4300.333010712118,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
25,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0002708435058593,4447.340573474656,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
26,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0003981590270996,4584.365595663632,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
27,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.000248908996582,4730.8499701906185,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
28,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004439353942871,4840.2812608188715,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
29,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004479885101318,4966.808241888371,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
30,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0005147457122802,5084.899552218377,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
31,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0011889934539794,5133.217628093579,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
32,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0004401206970214,5249.840015171629,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
33,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0005083084106445,5362.430660008423,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
34,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0006389617919921,5458.348299107259,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
35,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0006258487701416,5547.430057790726,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
36,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0009338855743408,5614.742905107165,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
37,7.391703324566719e-18,1.0,0.9325000047683716,0.4572348594665527,1.0,0.0008041858673095,5677.750894142122,d10_B10_R1_20251106_193319,2025-11-06 19:33:20,10,40,10,15.811388300841898
