step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931471824645996,0.5450000166893005,1.0,0.07874923944473267,1.0,0.021214962005615234,9248.02716438643,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
1,0.0,1.0,1.0,0.07874923944473267,1.0,0.013481855392456055,11279.634796522769,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
2,0.0,1.0,1.0,0.07874923944473267,1.0,0.00503993034362793,14761.485895954434,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
3,0.0,1.0,1.0,0.07874923944473267,1.0,0.005527019500732422,17280.866864773834,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
4,0.0,1.0,1.0,0.07874923944473267,1.0,0.006005048751831055,19076.290535316322,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
5,0.0,1.0,1.0,0.07874923944473267,1.0,0.005406856536865234,20716.02239051696,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
6,0.0,1.0,1.0,0.07874923944473267,1.0,0.006869077682495117,21564.94096476248,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
7,0.0,1.0,1.0,0.07874923944473267,1.0,0.005378007888793945,22702.74629733625,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
8,0.0,1.0,1.0,0.07874923944473267,1.0,0.004943132400512695,23834.432595230428,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
9,0.0,1.0,1.0,0.07874923944473267,1.0,0.005192995071411133,24742.67477598117,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
10,0.0,1.0,1.0,0.07874923944473267,1.0,0.0044100284576416016,25769.22204752556,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
11,0.0,1.0,1.0,0.07874923944473267,1.0,0.005666017532348633,26335.653739090394,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
12,0.0,1.0,1.0,0.07874923944473267,1.0,0.007787942886352539,26252.453436110514,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
13,0.0,1.0,1.0,0.07874923944473267,1.0,0.012291908264160156,25122.631019383105,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
14,0.0,1.0,1.0,0.07874923944473267,1.0,0.016520977020263672,23417.344551702576,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
15,0.0,1.0,1.0,0.07874923944473267,1.0,0.008880853652954102,23302.700290811234,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
16,0.0,1.0,1.0,0.07874923944473267,1.0,0.009192943572998047,23168.50782592873,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
17,0.0,1.0,1.0,0.07874923944473267,1.0,0.016531944274902344,22005.696022665168,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
18,0.0,1.0,1.0,0.07874923944473267,1.0,0.009638071060180664,21914.38647822566,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
19,0.0,1.0,1.0,0.07874923944473267,1.0,0.00822901725769043,22004.23369803293,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
20,0.0,1.0,1.0,0.07874923944473267,1.0,0.006389141082763672,22305.410076642856,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
21,0.0,1.0,1.0,0.07874923944473267,1.0,0.010474920272827148,22116.66035501824,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
22,0.0,1.0,1.0,0.07874923944473267,1.0,0.006544828414916992,22371.25540764137,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
23,0.0,1.0,1.0,0.07874923944473267,1.0,0.009496927261352539,22299.131301607697,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
24,0.0,1.0,1.0,0.07874923944473267,1.0,0.007386922836303711,22439.512936292238,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
25,0.0,1.0,1.0,0.07874923944473267,1.0,0.009296178817749023,22387.23262299676,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
26,0.0,1.0,1.0,0.07874923944473267,1.0,0.006086826324462891,22642.924224141465,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
27,0.0,1.0,1.0,0.07874923944473267,1.0,0.007735013961791992,22728.823327907907,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
28,0.0,1.0,1.0,0.07874923944473267,1.0,0.007172822952270508,22858.466722355704,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
29,0.0,1.0,1.0,0.07874923944473267,1.0,0.011677980422973633,22594.785906486777,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
30,0.0,1.0,1.0,0.07874923944473267,1.0,0.00950312614440918,22528.649373556476,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
31,0.0,1.0,1.0,0.07874923944473267,1.0,0.007692098617553711,22607.41364586509,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
32,0.0,1.0,1.0,0.07874923944473267,1.0,0.006528139114379883,22775.73804912484,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
33,0.0,1.0,1.0,0.07874923944473267,1.0,0.007475137710571289,22865.506927090973,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
34,0.0,1.0,1.0,0.07874923944473267,1.0,0.007203102111816406,22970.54838033304,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
35,0.0,1.0,1.0,0.07874923944473267,1.0,0.007584095001220703,23042.49636419961,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
36,0.0,1.0,1.0,0.07874923944473267,1.0,0.006926774978637695,23160.016356402426,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
37,0.0,1.0,1.0,0.07874923944473267,1.0,0.008602142333984375,23154.28343971021,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
38,0.0,1.0,1.0,0.07874923944473267,1.0,0.005519866943359375,23361.390219449706,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
39,0.0,1.0,1.0,0.07874923944473267,1.0,0.005359172821044922,23573.703231173036,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
40,0.0,1.0,1.0,0.07874923944473267,1.0,0.010758161544799805,23412.246720625175,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
41,0.0,1.0,1.0,0.07874923944473267,1.0,0.00685572624206543,23514.32871462638,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
42,0.0,1.0,1.0,0.07874923944473267,1.0,0.011515140533447266,23313.179816666743,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
43,0.0,1.0,1.0,0.07874923944473267,1.0,0.023298978805541992,22427.34796776916,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
44,0.0,1.0,1.0,0.07874923944473267,1.0,0.009359121322631836,22389.82856824263,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
45,0.0,1.0,1.0,0.07874923944473267,1.0,0.014018058776855469,22101.140521949306,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
46,0.0,1.0,1.0,0.07874923944473267,1.0,0.014677047729492188,21804.58263672779,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
47,0.0,1.0,1.0,0.07874923944473267,1.0,0.010706901550292969,21719.10986066221,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
48,0.0,1.0,1.0,0.07874923944473267,1.0,0.011425971984863281,21605.509422933992,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
49,0.0,1.0,1.0,0.07874923944473267,1.0,0.01503896713256836,21332.009630750046,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
50,0.0,1.0,1.0,0.07874923944473267,1.0,0.008623838424682617,21358.12296500279,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
51,0.0,1.0,1.0,0.07874923944473267,1.0,0.010810136795043945,21282.033047561246,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
52,0.0,1.0,1.0,0.07874923944473267,1.0,0.00976419448852539,21258.15412053562,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
53,0.0,1.0,1.0,0.07874923944473267,1.0,0.009074926376342773,21266.584007462803,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
54,0.0,1.0,1.0,0.07874923944473267,1.0,0.011141777038574219,21187.89657837562,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
55,0.0,1.0,1.0,0.07874923944473267,1.0,0.009748220443725586,21170.417967016005,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
56,0.0,1.0,1.0,0.07874923944473267,1.0,0.011718034744262695,21075.278773787617,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
57,0.0,1.0,1.0,0.07874923944473267,1.0,0.009019851684570312,21087.528676074457,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
58,0.0,1.0,1.0,0.07874923944473267,1.0,0.007148027420043945,21169.517782206203,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
59,0.0,1.0,1.0,0.07874923944473267,1.0,0.009676933288574219,21156.07146339905,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
60,0.0,1.0,1.0,0.07874923944473267,1.0,0.013414859771728516,21006.706232940174,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
61,0.0,1.0,1.0,0.07874923944473267,1.0,0.011918067932128906,20914.889563138517,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
62,0.0,1.0,1.0,0.07874923944473267,1.0,0.013883113861083984,20759.737723258128,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
63,0.0,1.0,1.0,0.07874923944473267,1.0,0.009070158004760742,20769.303248643577,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
64,0.0,1.0,1.0,0.07874923944473267,1.0,0.01604485511779785,20553.516804586114,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
65,0.0,1.0,1.0,0.07874923944473267,1.0,0.025953054428100586,20041.38707935207,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
66,0.0,1.0,1.0,0.07874923944473267,1.0,0.028284311294555664,19493.261599119876,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
67,0.0,1.0,1.0,0.07874923944473267,1.0,0.017971038818359375,19273.776630773216,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
68,0.0,1.0,1.0,0.07874923944473267,1.0,0.03160905838012695,18713.638188868692,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
69,0.0,1.0,1.0,0.07874923944473267,1.0,0.04327106475830078,17928.579105235905,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
70,0.0,1.0,1.0,0.07874923944473267,1.0,0.012022972106933594,17905.526444112944,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
71,0.0,1.0,1.0,0.07874923944473267,1.0,0.015214204788208008,17812.03591309795,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
72,0.0,1.0,1.0,0.07874923944473267,1.0,0.017095327377319336,17682.34878992089,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
73,0.0,1.0,1.0,0.07874923944473267,1.0,0.013253211975097656,17636.469563759772,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
74,0.0,1.0,1.0,0.07874923944473267,1.0,0.015841007232666016,17540.53323147867,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
75,0.0,1.0,1.0,0.07874923944473267,1.0,0.010628223419189453,17552.752013708858,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
76,0.0,1.0,1.0,0.07874923944473267,1.0,0.00735783576965332,17629.994879594036,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
77,0.0,1.0,1.0,0.07874923944473267,1.0,0.010650873184204102,17640.13047483555,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
78,0.0,1.0,1.0,0.07874923944473267,1.0,0.00945734977722168,17671.458928592856,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
79,0.0,1.0,1.0,0.07874923944473267,1.0,0.00952291488647461,17703.143515279673,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
80,0.0,1.0,1.0,0.07874923944473267,1.0,0.01125192642211914,17700.776984624426,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
81,0.0,1.0,1.0,0.07874923944473267,1.0,0.012827157974243164,17668.887164466487,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
82,0.0,1.0,1.0,0.07874923944473267,1.0,0.009804010391235352,17694.395391786347,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
83,0.0,1.0,1.0,0.07874923944473267,1.0,0.012968301773071289,17660.96656175835,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
84,0.0,1.0,1.0,0.07874923944473267,1.0,0.010001897811889648,17680.98035068282,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
85,0.0,1.0,1.0,0.07874923944473267,1.0,0.011415243148803711,17673.163172064742,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
86,0.0,1.0,1.0,0.07874923944473267,1.0,0.013533830642700195,17630.06960386456,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
87,0.0,1.0,1.0,0.07874923944473267,1.0,0.013235092163085938,17593.456413267922,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
88,0.0,1.0,1.0,0.07874923944473267,1.0,0.02105712890625,17423.73036730775,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
89,0.0,1.0,1.0,0.07874923944473267,1.0,0.014199018478393555,17372.85394923505,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
90,0.0,1.0,1.0,0.07874923944473267,1.0,0.02289724349975586,17169.487855051433,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
91,0.0,1.0,1.0,0.07874923944473267,1.0,0.010527849197387695,17185.196295978774,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
92,0.0,1.0,1.0,0.07874923944473267,1.0,0.02521991729736328,16969.485747547373,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
93,0.0,1.0,1.0,0.07874923944473267,1.0,0.017671823501586914,16874.13456651555,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
94,0.0,1.0,1.0,0.07874923944473267,1.0,0.009351015090942383,16888.584660488523,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
95,0.0,1.0,1.0,0.07874923944473267,1.0,0.01890420913696289,16782.24717785186,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
96,0.0,1.0,1.0,0.07874923944473267,1.0,0.017986774444580078,16692.41851394914,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
97,0.0,1.0,1.0,0.07874923944473267,1.0,0.010200738906860352,16714.77437857148,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
98,0.0,1.0,1.0,0.07874923944473267,1.0,0.009586095809936523,16746.041298874923,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
99,0.0,1.0,1.0,0.07874923944473267,1.0,0.02259993553161621,16594.86170269378,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
100,0.0,1.0,1.0,0.07874923944473267,1.0,0.01435232162475586,16560.82342680375,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
101,0.0,1.0,1.0,0.07874923944473267,1.0,0.014497995376586914,16525.362987535456,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
102,0.0,1.0,1.0,0.07874923944473267,1.0,0.01751112937927246,16451.62085361479,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
103,0.0,1.0,1.0,0.07874923944473267,1.0,0.018895864486694336,16362.284205513753,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
104,0.0,1.0,1.0,0.07874923944473267,1.0,0.011313199996948242,16372.299409536563,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
105,0.0,1.0,1.0,0.07874923944473267,1.0,0.01152181625366211,16378.558788786817,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
106,0.0,1.0,1.0,0.07874923944473267,1.0,0.009679079055786133,16408.653114739234,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
107,0.0,1.0,1.0,0.07874923944473267,1.0,0.012564897537231445,16392.795830662177,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
108,0.0,1.0,1.0,0.07874923944473267,1.0,0.022546768188476562,16264.201311049792,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
109,0.0,1.0,1.0,0.07874923944473267,1.0,0.016330957412719727,16213.3681187615,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
110,0.0,1.0,1.0,0.07874923944473267,1.0,0.028159379959106445,16026.042195196673,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
111,0.0,1.0,1.0,0.07874923944473267,1.0,0.010165929794311523,16050.742210336379,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
112,0.0,1.0,1.0,0.07874923944473267,1.0,0.02563929557800293,15900.509735430069,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
113,0.0,1.0,1.0,0.07874923944473267,1.0,0.015164852142333984,15869.5580210524,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
114,0.0,1.0,1.0,0.07874923944473267,1.0,0.019674062728881836,15788.046816376731,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
115,0.0,1.0,1.0,0.07874923944473267,1.0,0.04645395278930664,15430.90908946747,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
116,0.0,1.0,1.0,0.07874923944473267,1.0,0.05131125450134277,15049.063829487095,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
117,0.0,1.0,1.0,0.07874923944473267,1.0,0.02711200714111328,14915.730327089363,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
118,0.0,1.0,1.0,0.07874923944473267,1.0,0.04083108901977539,14661.726061741894,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
119,0.0,1.0,1.0,0.07874923944473267,1.0,0.011187076568603516,14682.185575815705,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
120,0.0,1.0,1.0,0.07874923944473267,1.0,0.019330978393554688,14628.295248931545,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
121,0.0,1.0,1.0,0.07874923944473267,1.0,0.013770103454589844,14626.27796083072,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
122,0.0,1.0,1.0,0.07874923944473267,1.0,0.011839866638183594,14640.78088040605,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
123,0.0,1.0,1.0,0.07874923944473267,1.0,0.010879039764404297,14663.327112879666,d200_B200_R4_20251106_193319,2025-11-06 19:33:25,200,40,200,70.71067811865476
