step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931473612785339,0.5137500166893005,1.0,0.0032836035825312138,1.0,0.08538603782653809,9315.526139717213,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
1,0.0,1.0,1.0,0.0032836035825312138,1.0,0.06311607360839844,10719.032954676139,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
2,0.0,1.0,1.0,0.0032836035825312138,1.0,0.05948209762573242,11487.100087183162,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
3,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07686710357666016,11186.609846416965,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
4,0.0,1.0,1.0,0.0032836035825312138,1.0,0.10478377342224121,10219.460033026882,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
5,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08047699928283691,10167.29079762037,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
6,0.0,1.0,1.0,0.0032836035825312138,1.0,0.09093523025512695,9941.128191237218,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
7,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07470417022705078,10026.364511058919,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
8,0.0,1.0,1.0,0.0032836035825312138,1.0,0.0648491382598877,10237.43467060629,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
9,0.0,1.0,1.0,0.0032836035825312138,1.0,0.06743288040161133,10377.6251459789,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
10,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07030725479125977,10459.578367897855,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
11,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07512092590332031,10473.579009412491,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
12,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07008910179138184,10538.492997653644,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
13,0.0,1.0,1.0,0.0032836035825312138,1.0,0.22311091423034668,9254.544125657627,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
14,0.0,1.0,1.0,0.0032836035825312138,1.0,0.14804506301879883,8832.45970947371,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
15,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08418893814086914,8869.706419775115,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
16,0.0,1.0,1.0,0.0032836035825312138,1.0,0.09530973434448242,8839.151237449436,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
17,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08651018142700195,8859.504182662104,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
18,0.0,1.0,1.0,0.0032836035825312138,1.0,0.13520097732543945,8632.640245118622,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
19,0.0,1.0,1.0,0.0032836035825312138,1.0,0.1322619915008545,8451.066664567821,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
20,0.0,1.0,1.0,0.0032836035825312138,1.0,0.11931109428405762,8346.730268196057,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
21,0.0,1.0,1.0,0.0032836035825312138,1.0,0.0818171501159668,8401.989122448991,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
22,0.0,1.0,1.0,0.0032836035825312138,1.0,0.10314607620239258,8370.724674621773,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
23,0.0,1.0,1.0,0.0032836035825312138,1.0,0.10882687568664551,8321.107350528913,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
24,0.0,1.0,1.0,0.0032836035825312138,1.0,0.09690189361572266,8317.664147189378,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
25,0.0,1.0,1.0,0.0032836035825312138,1.0,0.09411001205444336,8323.652298376544,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
26,0.0,1.0,1.0,0.0032836035825312138,1.0,0.11359000205993652,8267.353482260183,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
27,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08769893646240234,8294.416019227367,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
28,0.0,1.0,1.0,0.0032836035825312138,1.0,0.12929606437683105,8197.496789292052,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
29,0.0,1.0,1.0,0.0032836035825312138,1.0,0.11307787895202637,8152.694168244684,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
30,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08988213539123535,8174.234738702649,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
31,0.0,1.0,1.0,0.0032836035825312138,1.0,0.09954023361206055,8168.797155905581,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
32,0.0,1.0,1.0,0.0032836035825312138,1.0,0.11846113204956055,8115.385710789777,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
33,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08659791946411133,8144.068568183163,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
34,0.0,1.0,1.0,0.0032836035825312138,1.0,0.1825101375579834,7948.757808957203,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
35,0.0,1.0,1.0,0.0032836035825312138,1.0,0.11595582962036133,7914.871086151932,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
36,0.0,1.0,1.0,0.0032836035825312138,1.0,0.07486224174499512,7970.1308922774,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
37,0.0,1.0,1.0,0.0032836035825312138,1.0,0.08672404289245605,7998.273318765338,d800_B800_R7_20251106_193320,2025-11-06 19:34:00,800,40,800,141.4213562373095
