step,train_loss,train_acc,in_context_acc,val_loss,val_acc,batch_time,samples_per_second,experiment_name,timestamp,d,N,B,R_train
0,0.6931471824645996,0.4838709533214569,0.9419354796409607,1.161784052848816,0.7419354915618896,0.033529043197631836,919.1143030834264,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
1,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.032418251037597656,917.0496351857926,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
2,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.07578706741333008,647.7582005529862,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
3,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.017316102981567383,769.8602156108407,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
4,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.02820420265197754,817.820134626682,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
5,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.012431859970092773,920.1137716217269,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
6,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.07466697692871094,783.3902706685246,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
7,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.012539863586425781,856.0783302237501,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
8,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.013122797012329102,920.8189689157618,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
9,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.016221046447753906,970.4819440774693,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
10,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.017976045608520508,1009.8528803511678,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
11,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.02154994010925293,1034.9718239883148,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
12,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.010730981826782227,1087.692443122003,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
13,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.01781296730041504,1117.165865561649,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
14,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.01649785041809082,1147.1082845704088,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
15,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.013257980346679688,1183.8977842905717,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
16,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.01644587516784668,1209.7446300572308,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
17,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.03155398368835449,1193.0773362261095,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
18,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.009071111679077148,1234.8755279766385,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
19,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.022421598434448242,1239.32808111752,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
20,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.014767169952392578,1262.9863663675053,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
21,0.0,1.0,0.9419354796409607,1.161784052848816,0.7419354915618896,0.02217388153076172,1267.565617051447,d1000_B31_R7_20251106_193342,2025-11-06 19:33:49,1000,40,31,193.64916731037084
